Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum, Tau_Ener_1, Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,type,type_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2
266.825,167.541,217.183,49.6421,10.7065,-0.581345,5.06257,5.64392,409.748,356.326,53.4229,-0.706361,-1.07874,-0.372383,1,3,43.1626,333.119,23.0615,178.09,155.029,36.7009,-1.90644,17.3972,19.3037,1735.8,662.823,1072.98,-4.61075,-1.98845,2.6223
428.797,8.80206,218.8,209.997,11.8736,-9.34873,1.26246,10.6112,457.867,225.202,232.665,-0.699394,-0.241262,0.458132,1,3,91.5643,600.784,20.2943,310.539,290.245,121.503,44.7018,83.1023,38.4005,1793.26,1264.78,528.487,-3.28338,-2.07983,1.20355
371.912,282.976,327.444,44.4678,23.7399,22.5357,23.1378,0.602112,456.945,357.835,99.1096,-1.86233,-0.422356,1.43997,1,3,128.979,417.425,56.9761,237.2,180.224,73.3605,-15.9079,28.7263,44.6342,2256.18,1101.59,1154.59,-4.76015,-2.2166,2.54354
211.843,125.273,168.558,43.2851,1.72437,-1.72434,1.52588e-05,1.72435,768.36,725.039,43.3213,2.14761,2.1383,-0.00930911,1,3,267.262,495.355,378.673,437.014,58.3408,51.093,32.2462,41.6696,9.42338,1539.12,643.894,895.23,4.35818,0.935378,-3.42281
710.686,659.95,685.318,25.3681,17.7564,16.3747,17.0656,0.690849,1100.38,1071.87,28.5069,-0.525652,-1.01747,-0.491822,1,3,120.815,843.611,81.8498,462.73,380.88,147.448,86.7256,117.087,30.3613,2489,1103.7,1385.3,-3.47366,-1.50903,1.96463
212.687,34.7051,123.696,88.991,1.7256,-1.72559,3.8147e-06,1.72559,425.548,321.86,103.688,-2.1771,-1.61028,0.566815,1,3,197.281,571.556,331.027,451.292,120.265,104.932,85.5719,95.2519,9.68007,1940.1,536.82,1403.28,3.72435,0.576194,-3.14815
491.247,35.3212,263.284,227.963,30.7367,-10.3553,10.1907,20.546,1051.58,310.697,740.882,1.25638,-0.590462,-1.84685,1,3,60.6457,176.549,31.8519,104.201,72.3488,32.8786,4.39366,18.6362,14.2425,1575.48,1368.22,207.264,-4.97771,-3.26655,1.71116
378.663,125.763,252.213,126.45,10.2231,0.0309873,5.12705,5.09606,507.012,332.819,174.192,-0.0636788,0.779421,0.8431,1,3,22.7837,310.902,34.3389,172.621,138.282,35.2226,-1.29325,16.9647,18.2579,915.05,439.341,475.709,-3.49154,-1.58547,1.90606
563.614,372.115,467.865,95.7496,16.4772,16.4772,16.4772,-1.90735e-06,600.355,472.257,128.098,-0.668084,0.132373,0.800457,1,3,54.9367,388.335,242.559,315.447,72.8877,74.6547,64.7583,69.7065,4.94817,1007.5,615.304,392.196,-3.64757,-1.28041,2.36716
303.826,86.7869,195.306,108.52,12.6925,2.95997,7.82623,4.86626,699.387,211.587,487.8,-1.77972,0.403741,2.18346,1,3,67.8063,196.411,39.786,118.099,78.3125,30.6952,-1.44285,14.6262,16.069,725.753,315.886,409.867,-3.97715,-1.63892,2.33823
277.515,185.334,231.424,46.0909,29.8309,24.2795,27.0552,2.77572,332.029,282.585,49.4437,-0.270421,-0.645194,-0.374773,1,3,152.439,678,283.844,480.922,197.078,110.28,90.1044,100.192,10.088,1788.91,1120.94,667.974,-3.37653,-1.48536,1.89117
104.624,8.90195,56.7628,47.8608,2.37908,0.300836,1.33996,1.03912,163.471,75.876,87.5954,-0.413812,0.79896,1.21277,1,3,37.1457,183.716,81.3268,132.521,51.1946,17.3299,1.74761,9.53877,7.79116,496.199,211.616,284.584,3.4431,1.04313,-2.39997
234.489,176.388,205.439,29.0506,2.72062,-2.72062,0,2.72062,992.411,821.831,170.58,0.392318,-2.06353,-2.45585,1,3,121.536,237.083,87.7195,162.401,74.6818,27.8434,4.31493,16.0792,11.7642,1130.66,172.996,957.667,3.58929,0.346475,-3.24281
193.198,49.0451,121.122,72.0765,8.37057,0.128325,4.24945,4.12112,310.501,214.216,96.2848,-0.374573,-1.17142,-0.796851,1,3,85.2308,199.138,4.56344,101.851,97.2871,45.8337,5.75743,25.7956,20.0381,2321.23,1691.27,629.964,-6.05646,-3.50185,2.55462
466.322,304.178,385.25,81.0719,13.9561,7.10111,10.5286,3.42748,507.088,412.415,94.673,0.19773,-0.372445,-0.570175,1,3,81.1125,492.751,248.691,370.721,122.03,39.3233,27.168,33.2457,6.07767,1754.42,489.999,1264.42,3.80746,0.77856,-3.0289
578.59,430.859,504.725,73.8656,2.74936,-0.455541,1.14691,1.60245,1175.73,1101.5,74.227,-1.31989,-1.41638,-0.0964901,1,3,120.676,688.821,129.706,409.263,279.558,93.7541,50.7566,72.2554,21.4988,2684.87,1171.11,1513.77,-4.08398,-1.71042,2.37355
381.153,173.227,277.19,103.963,23.0885,-14.3186,4.38496,18.7035,462.296,314.745,147.551,-1.38958,-0.514638,0.874947,1,3,161.847,205.849,66.7334,136.291,69.5577,35.4394,20.8673,28.1533,7.28606,3124.06,2473.1,650.958,-6.51726,-3.59076,2.92651
316.564,59.5644,188.064,128.5,10.6469,7.22424,8.93556,1.71132,473.96,230.966,242.994,-0.589631,0.661951,1.25158,1,3,127.096,218.096,42.4605,130.278,87.8178,25.6858,1.89752,13.7917,11.8942,1161.98,257.209,904.776,4.32344,1.30032,-3.02312
654.984,19.8485,337.416,317.568,9.76106,-9.76106,0,9.76106,894.673,573.526,321.147,-0.976196,-1.12306,-0.14686,1,3,14.2107,311.942,53.4146,182.678,129.264,18.5313,3.79724,11.1643,7.36701,2726.45,191.962,2534.49,3.98031,0.311918,-3.66839
327.05,26.3806,176.715,150.335,16.6775,-0.920657,7.87844,8.7991,655.904,504.941,150.963,1.64049,1.71079,0.0702946,1,3,108.895,385.305,245.786,315.545,69.7595,51.4739,29.1009,40.2874,11.1865,1934.38,1637.15,297.23,-4.45763,-2.32983,2.12781
160.306,111.459,135.883,24.4232,4.33651,4.33651,4.33651,0,352.67,325.521,27.1494,-1.05177,-1.51996,-0.468197,1,3,83.6067,220.631,1.48089,111.056,109.575,29.9346,-6.88163,11.5265,18.4081,1245.27,317.509,927.762,4.53643,1.71082,-2.82561
525.961,144.45,335.206,190.755,15.9517,15.9517,15.9517,-3.8147e-06,830.486,635.533,194.953,-1.46372,-1.25431,0.209401,1,3,112.072,529.673,141.555,335.614,194.059,108.246,53.436,80.8411,27.4051,2962.86,1291.61,1671.25,-4.86426,-2.02147,2.84279
293.502,130.907,212.204,81.2976,9.60221,5.53402,7.56812,2.0341,397.155,315.712,81.4427,-1.00527,-0.951018,0.0542486,1,3,309.827,227.275,11.1334,119.204,108.071,23.0171,2.86031,12.9387,10.0784,1389.28,618.667,770.61,4.98275,2.33024,-2.65251
325.836,269.447,297.642,28.1941,8.36762,8.36762,8.36762,0,352.295,320.158,32.1367,-0.908504,-0.385635,0.522869,1,3,162.503,436.554,346.868,391.711,44.8428,90.7897,77.4994,84.1445,6.64512,1253.22,1027.76,225.462,-3.9133,-1.61565,2.29765
205.622,34.1331,119.877,85.7443,26.3626,-11.8157,7.27344,19.0892,477.328,357.596,119.732,2.60124,1.7565,-0.844742,1,3,405.232,433.908,269.627,351.767,82.1407,93.8152,68.2804,81.0478,12.7674,2838.42,1813.71,1024.7,5.53793,2.32275,-3.21518
161.373,45.697,103.535,57.8378,3.16713,0.389226,1.77818,1.38895,241.177,133.814,107.363,0.482455,-0.747141,-1.2296,1,3,60.6105,142.152,51.6335,96.8927,45.2592,16.1903,3.67225,9.93128,6.25903,740.267,485.975,254.292,4.7063,2.2954,-2.4109
474.643,115.782,295.213,179.431,9.5487,7.367,8.45785,1.09085,497.569,309.375,188.194,0.618499,0.307274,-0.311225,1,3,106.519,255.977,94.984,175.48,80.4964,17.6574,5.2467,11.452,6.20534,766.987,422.42,344.567,-3.6581,-1.52498,2.13312
146.831,51.2238,99.0272,47.8034,5.31577,2.76166,4.03872,1.27706,360.609,222.554,138.055,-3.17134,-1.4491,1.72224,1,3,31.3189,234.804,58.3863,146.595,88.209,27.3299,10.2705,18.8002,8.5297,1143.33,552.455,590.878,4.59048,2.00115,-2.58932
223.495,63.9694,143.732,79.763,4.6256,-2.70564,0.959978,3.66562,254.787,146.119,108.669,0.644834,-0.181856,-0.82669,1,3,121.413,294.75,87.8494,191.3,103.45,25.952,4.81057,15.3813,10.5707,980.624,464.798,515.826,-3.82439,-1.53499,2.2894
319.013,238.239,278.626,40.387,6.23586,5.03334,5.6346,0.601263,340.082,288.898,51.1836,0.445722,-0.269989,-0.71571,1,3,76.3916,332.632,92.2301,212.431,120.201,33.3954,-4.94544,14.225,19.1704,2911.3,542.123,2369.18,5.26244,1.58884,-3.6736
287.109,152.241,219.675,67.4341,6.87103,-1.34302,2.764,4.10703,471.718,271.188,200.53,-1.08116,0.67202,1.75318,1,3,34.6305,189.452,49.7594,119.606,69.8466,24.7014,9.35989,17.0306,7.67076,1630.34,657.5,972.844,-5.71442,-2.38867,3.32575
506.997,142.415,324.706,182.291,7.87374,-1.25417,3.30979,4.56395,718.608,351.4,367.208,0.922498,-0.402646,-1.32514,1,3,60.1062,202.532,24.6615,113.597,88.935,20.2371,-3.30215,8.46746,11.7696,1333.13,738.927,594.198,-5.14627,-2.55967,2.58661
221.007,111.078,166.042,54.9644,1.32484,-1.32483,3.8147e-06,1.32483,272.599,217.026,55.5735,-0.618066,-0.764865,-0.146799,1,3,217.454,423.39,176.454,299.922,123.468,38.9538,23.9093,31.4316,7.52229,1801.27,409.355,1391.92,3.93946,0.825849,-3.11362
559.931,228.418,394.175,165.756,17.0005,9.74413,13.3723,3.62821,844.748,678.289,166.459,-1.22737,-1.13797,0.0893991,1,3,182.511,389.239,249.426,319.333,69.9066,51.507,23.8731,37.6901,13.8169,1870.39,667.253,1203.14,-4.90311,-1.36535,3.53777
599.693,348.487,474.09,125.603,17.4023,13.9744,15.6883,1.71395,1252.65,500.49,752.158,-2.14526,0.330658,2.47592,1,3,116.572,533.266,390.004,461.635,71.6308,68.6468,45.7181,57.1824,11.4643,1512.33,473.517,1038.81,3.55687,0.190667,-3.3662
309.794,180.412,245.103,64.6907,29.1585,1.02678,15.0926,14.0658,1287.07,263.993,1023.08,3.8387,0.385696,-3.45301,1,3,119.376,216.121,84.0783,150.1,66.0213,21.2073,9.08282,15.145,6.06222,1631.35,636.01,995.343,-5.52768,-2.12255,3.40514
383.326,320.3,351.813,31.513,4.73283,0.456398,2.59462,2.13822,408.278,359.732,48.5456,-0.784865,0.211654,0.996519,1,3,129.078,556.376,179.077,367.727,188.65,119.888,56.8524,88.3702,31.5178,2129.59,661.061,1468.53,-3.92139,-1.1805,2.74089
708.228,6.31668,357.273,350.956,23.4255,-5.71741,8.85404,14.5715,805.568,359.432,446.136,-0.612837,0.107076,0.719913,1,3,35.2145,93.9419,12.4098,53.1759,40.766,17.682,2.30742,9.99469,7.68727,2072.45,661.068,1411.39,-7.44906,-3.21166,4.2374
101.504,5.73349,53.619,47.8855,2.58477,0.0306071,1.30769,1.27708,141.182,71.3387,69.8435,-1.71602,-0.791861,0.924161,1,3,55.2677,284.669,44.196,164.433,120.237,27.3342,-8.44495,9.44465,17.8896,1421.19,1154.46,266.735,4.06913,2.63689,-1.43224
332.057,248.643,290.35,41.7069,7.53985,-4.99942,1.27021,6.26964,547.048,488.74,58.3087,1.96766,1.11097,-0.856687,1,3,58.0649,563.23,4.40524,283.818,279.412,95.2987,-53.9486,20.675,74.6237,1888.67,1365.22,523.455,3.48119,2.25278,-1.22841
232.332,10.6167,121.474,110.858,2.56745,1.29218,1.92981,0.637638,695.152,283.353,411.799,-0.496173,1.49063,1.9868,1,3,137.597,316.006,160.449,238.227,77.7786,29.041,17.1348,23.0879,5.95309,826.206,347.345,478.861,-3.42481,-0.920864,2.50395
261.21,127.64,194.425,66.7845,7.69496,3.14673,5.42084,2.27412,446.63,203.535,243.095,2.2694,0.303743,-1.96566,1,3,175.494,390.706,225.812,308.259,82.4471,41.571,17.6753,29.6231,11.9478,1632.71,1157.56,475.151,4.4344,1.99772,-2.43669
137.441,81.3381,109.389,28.0513,5.81845,0.178079,2.99826,2.82019,331.304,248.717,82.587,-0.280001,1.46217,1.74217,1,3,331.626,534.849,325.672,430.261,104.588,70.985,47.7992,59.3921,11.5929,1307.57,564.75,742.823,3.41123,0.762778,-2.64845
239.106,92.5355,165.821,73.2851,6.01274,6.01274,6.01274,-1.65181e-06,333.234,251.755,81.4796,1.44678,0.97818,-0.468602,1,3,259.295,269.693,145.157,207.425,62.2684,17.1777,5.8856,11.5316,5.64603,1066.49,746.62,319.867,4.27376,1.95393,-2.31983
662.887,551.971,607.429,55.4579,5.3942,3.10125,4.24772,1.14647,1437.43,1331.18,106.255,-0.154115,-1.42106,-1.26695,1,3,215.211,408.159,309.597,358.878,49.2808,56.8596,32.7135,44.7865,12.073,1052.63,509.655,542.974,-3.97216,-0.881799,3.09036
185.465,38.1852,111.825,73.64,3.15926,-3.15926,-1.90735e-06,3.15926,250.036,112.398,137.638,1.33866,0.101142,-1.23752,1,3,125.373,352.974,104.153,228.564,124.41,30.8943,5.07952,17.9869,12.9074,3614.26,2240.98,1373.27,-6.06577,-2.97336,3.09241
360.84,308.659,334.75,26.0908,10.4075,8.73663,9.57204,0.835412,762.249,651.524,110.725,-0.839151,1.28526,2.12441,1,3,50.7564,312.216,138.141,225.179,87.0379,28.288,11.9505,20.1193,8.16874,2094.64,357.611,1737.03,-4.72145,-1.03536,3.6861
254.053,173.794,213.923,40.1296,15.1273,-3.33727,5.89504,9.23231,569.056,518.991,50.065,2.19439,1.53388,-0.660514,1,3,224.554,569.147,503.035,536.091,33.0562,54.171,48.9531,51.5621,2.60896,1423.9,561.976,861.921,-4.24884,-0.295112,3.95373
406.913,251.63,329.271,77.6416,25.6484,21.3982,23.5233,2.12508,879.078,729.357,149.72,2.70694,1.43249,-1.27445,1,3,410.151,454.812,250.533,352.672,102.14,21.7184,11.2907,16.5046,5.21385,3228.75,2180.02,1048.73,-5.52781,-2.50806,3.01975
455.212,315.053,385.132,70.0792,19.7814,11.3186,15.55,4.23139,510.471,432.87,77.6006,0.947261,0.491477,-0.455784,1,3,103.653,590.543,22.1602,306.351,284.191,51.4202,3.64685,27.5335,23.8867,2005.74,653.119,1352.62,-3.63089,-1.38897,2.24192
275.56,42.7943,159.177,116.383,15.9832,6.33907,11.1612,4.82209,335.416,217.773,117.643,-0.972955,-0.83176,0.141195,1,3,265.111,619.892,83.5142,351.703,268.189,117.196,54.4981,85.8473,31.3492,1878.62,1262.67,615.95,-3.42096,-1.94895,1.47201
382.444,185.54,283.992,98.4521,4.15532,-0.95726,1.59903,2.55629,472.584,365.526,107.058,-0.326297,-0.740698,-0.414401,1,3,30.0339,282.275,67.699,174.987,107.288,51.135,18.9854,35.0602,16.0748,1626.69,482.82,1143.87,4.72816,1.67066,-3.0575
374.606,42.7934,208.7,165.906,3.55477,0.70787,2.13132,1.42345,776.235,328.684,447.552,0.622648,-1.02659,-1.64924,1,3,106.767,197.527,8.67212,103.1,94.4276,24.5407,1.5272,13.0339,11.5067,1063.68,588.825,474.857,-4.72557,-2.42758,2.29799
174.118,127.234,150.676,23.442,9.23722,9.23722,9.23722,-6.7435e-07,196.237,151.101,45.1364,-1.3163,-0.0435003,1.2728,1,3,343.407,997.093,17.8615,507.477,489.616,153.608,-37.8575,57.875,95.7326,3090.76,1609.22,1481.54,3.59033,1.82067,-1.76965
359.456,263.077,311.267,48.1893,9.8062,-9.80618,1.07896e-05,9.80619,1163.74,684.469,479.271,-1.56263,1.4249,2.98753,1,3,87.7276,540.785,276.861,408.823,131.962,69.1991,59.2578,64.2285,4.97068,1586.82,442.067,1144.75,3.22183,0.3716,-2.85023
380.552,95.1072,237.829,142.722,8.55352,3.79573,6.17462,2.3789,479.873,262.628,217.245,0.529769,-0.452129,-0.981899,1,3,92.2296,894.108,355.627,624.868,269.24,109.859,-12.7354,48.5618,61.2972,3091.66,2245.06,846.597,-3.76159,-1.9519,1.80969
237.7,170.09,203.895,33.8051,3.58195,-1.91296,0.834493,2.74745,565.893,364.288,201.605,-3.65558,-1.18394,2.47165,1,3,44.5343,262.166,97.3284,179.747,82.4189,25.7824,-9.61026,8.08606,17.6963,1110.95,458.538,652.417,4.34626,1.58863,-2.75763
304.264,125.54,214.902,89.362,8.3235,6.74333,7.53341,0.790088,413.28,233.823,179.456,1.73696,0.415295,-1.32167,1,3,56.5377,393.089,80.921,237.005,156.084,31.6616,-10.536,10.5628,21.0988,1841.01,1002.83,838.172,-4.4862,-2.12133,2.36487
341.696,238.035,289.865,51.8302,10.2639,1.12192,5.69293,4.57101,399.218,296.415,102.803,-1.09491,0.211298,1.3062,1,3,182.014,579.283,192.993,386.138,193.145,116.31,60.1445,88.2273,28.0828,2530.24,720.56,1809.68,-4.1546,-1.22697,2.92763
487.323,403.762,445.542,41.7801,4.84993,1.07777,2.96385,1.88608,689.292,448.631,240.661,2.55395,0.117487,-2.43646,1,3,44.4034,449.033,330.861,389.947,59.0862,55.1312,23.2218,39.1765,15.9547,2087.95,594.701,1493.25,4.90406,0.981645,-3.92241
972.802,314.954,643.878,328.924,4.54892,2.34772,3.44832,1.1006,1088.39,664.281,424.109,0.492485,-0.251034,-0.743519,1,3,182.026,355.421,3.74033,179.581,175.84,20.3553,-1.41117,9.47209,10.8833,2782.91,2549.44,233.466,-4.13221,-3.3449,0.787309
271.454,95.416,183.435,88.019,4.52614,0.901197,2.71367,1.81247,296.276,193.737,102.539,0.233188,-0.333292,-0.56648,1,3,222.314,729.066,496.337,612.701,116.365,75.8952,59.3806,67.6379,8.2573,2149.84,895.387,1254.45,3.99181,0.923116,-3.06869
184.865,117.529,151.197,33.6684,8.86279,4.15872,6.51076,2.35204,191.519,153.873,37.6464,0.294099,-0.182963,-0.477062,1,3,28.151,219.177,119.529,169.353,49.8241,25.4193,17.7588,21.5891,3.83027,706.941,492.964,213.977,3.86618,1.72967,-2.13651
160.669,57.9505,109.31,51.359,5.70184,3.75804,4.72994,0.971898,192.894,140.435,52.4586,0.531178,0.736896,0.205718,1,3,365.555,563.237,168.891,366.064,197.173,58.4955,20.7144,39.6049,18.8906,2100.74,812.135,1288.6,-3.99787,-1.4335,2.56437
304.271,245.239,274.755,29.5162,7.32104,4.32619,5.82361,1.49742,401.526,338.981,62.5446,0.711926,-0.670835,-1.38276,1,3,25.3413,146.529,60.5881,103.559,42.9706,11.2894,6.17259,8.73098,2.55839,2680.77,2591.81,88.9644,-5.2689,-3.91271,1.35619
331.899,15.8748,173.887,158.012,5.48885,3.55819,4.52352,0.965331,374.078,173.949,200.129,0.720894,0.00610162,-0.714793,1,3,283.172,511.327,434.001,472.664,38.6629,44.545,32.4173,38.4811,6.06383,619.69,547.677,72.0135,-1.78078,-0.551274,1.2295
273.721,223.421,248.571,25.15,1.66497,0.410055,1.03751,0.62746,362.477,307.349,55.1275,-2.09604,-0.674814,1.42123,1,3,36.1523,238.732,160.205,199.469,39.2635,26.9647,13.8288,20.3968,6.56793,883.384,661.637,221.747,4.28418,1.86817,-2.41601
221.586,32.7473,127.167,94.4194,4.02456,1.92302,2.97379,1.05077,461.83,197.701,264.129,-0.678591,1.00964,1.68823,1,3,96.2491,330.669,85.8704,208.27,122.4,35.3195,-6.77706,14.2712,21.0483,2878.36,249.706,2628.65,-4.37732,-0.61781,3.75951
120.182,53.4845,86.833,33.3486,4.12511,2.22162,3.17337,0.951745,331.622,153.87,177.752,3.53133,1.17375,-2.35759,1,3,19.7876,276.061,7.72101,141.891,134.17,26.5105,-1.71343,12.3985,14.1119,797.109,359.026,438.084,3.43086,1.57928,-1.85158
641.993,243.433,442.713,199.28,21.7785,-13.165,4.30675,17.4717,783.86,520.345,263.515,1.36322,0.583816,-0.779403,1,3,67.0796,387.604,275.215,331.409,56.1947,34.408,18.9324,26.6702,7.73779,2442.88,384.898,2057.98,4.84964,0.556027,-4.29361
210.415,18.4099,114.412,96.0026,9.11026,5.75761,7.43393,1.67632,448.265,350.23,98.0346,1.98854,1.78387,-0.204664,1,3,30.6697,203.248,86.8538,145.051,58.197,19.6751,9.56183,14.6185,5.05666,1589.38,1148.68,440.695,5.47155,2.75834,-2.71321
553.557,315.221,434.389,119.168,15.2548,6.40662,10.8307,4.42411,640.077,506.94,133.136,-0.0914374,-0.569762,-0.478325,1,3,76.5034,306.711,47.6764,177.194,129.517,38.6213,17.5001,28.0607,10.5606,995.398,463.555,531.843,3.70445,1.61413,-2.09031
821.423,321.925,571.674,249.749,16.3699,11.7173,14.0436,2.32627,1244.8,577.414,667.383,-1.77852,-0.139474,1.63904,1,3,47.7726,333.203,159.816,246.51,86.6935,32.86,19.4003,26.1301,6.72984,1110.1,478.576,631.528,-3.95482,-1.28071,2.67411
308.834,28.0953,168.465,140.37,7.74369,-4.28864,1.72752,6.01616,892.171,751.582,140.588,2.21159,2.17579,-0.0358007,1,3,216.193,434.469,184.324,309.397,125.073,43.1856,9.33615,26.2609,16.9247,1342.05,621.551,720.501,-3.75736,-1.32106,2.4363
258.008,92.2016,175.105,82.9031,0.954826,0.954826,0.954826,0,438.097,338.638,99.459,0.656019,1.27793,0.621912,1,3,87.6776,293.431,57.3209,175.376,118.055,34.9541,15.9491,25.4516,9.50254,1253.52,278.765,974.757,-3.8336,-1.03315,2.80045
164.286,30.2475,97.2669,67.0194,3.41852,-0.768988,1.32476,2.09375,305.546,101.615,203.931,-2.07534,-0.297617,1.77772,1,3,177.048,308.654,113.728,211.191,97.4629,43.8506,-0.924864,21.4629,22.3878,1830.95,355.172,1475.77,-4.51698,-1.10757,3.40941
478.547,394.359,436.453,42.0944,6.35396,3.37912,4.86654,1.48742,539.451,444.203,95.2475,-1.64458,-0.187852,1.45672,1,3,195.927,599.748,417.359,508.554,91.1946,88.1749,59.7815,73.9782,14.1967,1992.7,841.376,1151.33,4.31169,1.08452,-3.22717
1151.38,182.316,666.85,484.534,8.15466,7.10182,7.62824,0.526419,1288.98,781.848,507.135,-0.883325,-0.579063,0.304262,1,3,30.2327,477.109,224.733,350.921,126.188,36.5607,14.4928,25.5268,11.0339,2296.29,520.625,1775.66,-4.28199,-0.945974,3.33602
187.168,142.279,164.723,22.4447,3.77531,2.10268,2.93899,0.836317,387.529,272.177,115.352,-1.23274,1.08771,2.32045,1,3,281.804,336.17,25.4226,180.796,155.374,26.6336,-0.670505,12.9815,13.652,3992.31,3720.07,272.236,4.87544,3.71668,-1.15876
156.262,6.46251,81.3624,74.8999,8.00861,-3.41754,2.29553,5.71308,219.71,142.89,76.82,1.37609,1.16297,-0.213117,1,3,176.535,294.67,48.2893,171.48,123.19,29.6636,-12.7132,8.47519,21.1884,1168.16,710.406,457.758,4.08558,2.09955,-1.98603
258.445,11.2817,134.863,123.582,6.22116,0.626791,3.42398,2.79719,277.077,138.385,138.692,0.715834,0.226674,-0.48916,1,3,75.8547,348.223,74.8302,211.527,136.696,47.7727,19.2433,33.508,14.2647,1878.18,1305.96,572.219,4.61653,2.50653,-2.11
328.294,113.782,221.038,107.256,11.7728,-5.91705,2.9279,8.84494,384.737,277.1,107.637,-0.715918,-0.697874,0.018044,1,3,170.333,265.591,84.1452,174.868,90.7228,41.0621,15.0662,28.0642,12.998,981.266,848.621,132.645,3.18247,2.26138,-0.921094
210.389,53.5778,131.984,78.4057,7.61541,1.64046,4.62794,2.98747,263.863,172.375,91.4879,-0.194205,-0.763097,-0.568891,1,3,145.796,532.736,20.5221,276.629,256.107,81.7173,-18.2139,31.7517,49.9656,2682.03,1206.69,1475.34,-4.58834,-2.15234,2.43599
179.496,35.6531,107.575,71.9215,6.86466,-3.76206,1.5513,5.31336,281.513,174.279,107.235,0.110157,1.06283,0.95267,1,3,22.0134,281.19,24.2804,152.735,128.455,21.7767,3.80762,12.7921,8.98452,2117.24,1829.37,287.865,-4.61994,-3.1744,1.44554
241.777,117.441,179.609,62.1678,3.05572,-0.176518,1.4396,1.61612,265.648,203.445,62.2026,-0.488532,-0.509607,-0.0210749,1,3,96.5134,264.612,5.41963,135.016,129.596,42.0241,-8.09556,16.9643,25.0598,1794.71,597.294,1197.41,-5.0802,-2.16672,2.91348
146.449,6.48999,76.4693,69.9793,2.54617,-2.54616,3.8147e-06,2.54616,487.467,226.85,260.617,-0.238572,1.75085,1.98942,1,3,35.914,181.176,45.6398,113.408,67.768,16.0989,1.43186,8.76538,7.33352,1146.2,519.533,626.666,-5.11728,-2.20281,2.91447
279.375,203.4,241.387,37.9871,2.65056,-0.594779,1.02789,1.62267,368.891,314.648,54.243,1.65496,0.760624,-0.894333,1,3,304.135,585.128,282.736,433.932,151.196,94.7017,50.3099,72.5058,22.1959,1856.54,1071.62,784.923,3.88125,1.55091,-2.33034
253.817,156.667,205.242,48.5751,11.3907,5.78715,8.58891,2.80176,588.142,538.806,49.3357,-1.4525,-1.61975,-0.167255,1,3,13.9832,228.995,36.2093,132.602,96.3928,17.1847,8.99734,13.091,4.0937,546.528,330.182,216.346,3.00918,1.56157,-1.4476
402.949,352.264,377.607,25.3423,41.7362,32.6549,37.1956,4.54065,852.763,823.642,29.1213,-1.92869,-1.41463,0.514059,1,3,67.367,376.507,39.5458,208.026,168.481,30.6989,8.3463,19.5226,11.1763,3019.39,1178.79,1840.6,-5.50176,-2.41971,3.08205
307.52,19.1772,163.349,144.171,4.75985,-3.20672,0.776567,3.98329,373.163,224.383,148.78,-0.588855,-0.839573,-0.250718,1,3,126.201,149.638,25.3618,87.4997,62.1379,14.7919,3.43208,9.11201,5.67993,630.187,141.511,488.677,-3.80939,-1.05803,2.75136
186.898,111.426,149.162,37.7361,7.41779,5.43872,6.42825,0.989537,202.679,161.518,41.1612,0.0199762,-0.402202,-0.422178,1,3,241.066,375.628,76.9068,226.267,149.36,38.1856,0.884169,19.5349,18.6507,1480.75,521.984,958.767,4.02373,1.47761,-2.54612
1085.33,205.904,645.619,439.715,2.90465,-2.90462,1.32145e-05,2.90463,1232.74,645.626,587.11,-0.802067,-0.00460119,0.797466,1,3,55.7571,443.18,179.344,311.262,131.918,77.9244,47.9333,62.9288,14.9956,2886.86,319.177,2567.68,3.76394,0.102892,-3.66105
227.149,42.7458,134.947,92.2015,4.00214,2.40324,3.20269,0.799454,290.874,195.875,94.9982,-0.67199,-0.917529,-0.245539,1,3,230.235,368.877,0.49617,184.687,184.191,28.8341,-9.3426,9.74577,19.0884,1536.63,734.202,802.431,-4.20806,-2.05697,2.15109
251.977,44.9537,148.466,103.512,21.8857,1.72973,11.8077,10.078,687.576,304.84,382.736,-3.32796,-1.34632,1.98164,1,3,140.387,109.406,46.1129,77.7596,31.6466,12.6196,1.92148,7.27054,5.34906,1432.36,638.544,793.813,-6.70987,-2.79492,3.91494
371.087,79.2777,225.183,145.905,32.6105,16.1754,24.393,8.21753,592.023,247.139,344.884,-1.07894,0.42606,1.505,1,3,45.5372,356.728,221.059,288.894,67.8344,52.2655,26.0096,39.1375,13.128,1688.97,1165.48,523.486,-4.80371,-2.07167,2.73205
250.915,147.822,199.369,51.5468,8.08697,5.7785,6.93273,1.15424,320.514,264.545,55.9683,-1.19826,-0.787525,0.410739,1,3,96.5042,328.272,30.9308,179.601,148.67,31.5683,7.5665,19.5674,12.0009,1848.62,1225.48,623.142,-4.71941,-2.60795,2.11145
