Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum, Tau_Ener_1, Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,type,type_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2
65.0219,3.69574,34.3588,30.6631,1.36711,1.36711,1.36711,1.90735e-06,143.604,40.0569,103.547,1.32032,-0.567108,-1.88743,0,6,31.9757,77.97,45.9702,61.9701,15.9999,9.94382,4.56135,7.25258,2.69124,298.404,264.561,33.8426,-3.50761,-2.13017,1.37744
55.4889,5.67969,30.5843,24.9046,3.81966,-0.522573,1.64854,2.17111,121.968,69.8646,52.1038,-0.0995376,-1.46714,-1.3676,0,6,14.991,26.0927,8.84135,17.467,8.62569,5.95784,2.55558,4.25671,1.70113,403.225,17.9787,385.246,-4.49936,-0.00720643,4.49215
91.4785,36.0704,63.7745,27.7041,1.97267,0.0194264,0.996049,0.976623,257.366,218.917,38.4496,-1.05049,-1.90455,-0.854055,0,6,84.3095,244.802,128.91,186.856,57.9458,40.0705,19.8156,29.9431,10.1274,387.607,201.878,185.729,-2.19899,-0.367897,1.83109
60.9263,5.89031,33.4083,27.518,5.13421,-1.14523,1.99449,3.13972,85.7349,43.5749,42.16,1.74688,0.759969,-0.986915,0,6,18.9607,26.7863,5.39596,16.0911,10.6952,3.91737,0.856353,2.38686,1.53051,249.025,16.6844,232.341,-3.99945,-0.228436,3.77101
37.6774,3.77027,20.7239,16.9536,1.49809,-0.00125563,0.748419,0.749675,81.7761,21.6627,60.1134,2.23614,0.297824,-1.93831,0,6,24.2272,20.0636,3.15268,11.6082,8.45548,2.07392,2.07392,2.07392,0,352.639,72.6948,279.945,-6.71356,-2.52086,4.1927
81.0074,7.29436,44.1509,36.8565,4.82896,4.82896,4.82896,0,215.333,128.176,87.157,-0.221321,-1.72711,-1.50578,0,6,12.4153,23.9124,0.410921,12.1616,11.7507,3.62599,1.21734,2.42167,1.20433,40.7022,27.7607,12.9414,1.89834,1.46238,-0.435969
89.5857,9.05542,49.3205,40.2651,1.7696,-0.20534,0.782128,0.987468,116.285,63.9219,52.3635,0.00517619,-0.751542,-0.756718,0,6,7.23157,18.7664,2.8354,10.8009,7.96551,3.55013,1.15279,2.35146,1.19867,349.796,21.9728,327.824,5.7403,1.32995,-4.41035
66.1635,22.7053,44.4344,21.7291,2.10542,-2.10541,2.6974e-06,2.10542,280.438,198.036,82.4014,0.166849,2.17475,2.0079,0,6,12.8508,95.2734,31.9445,63.609,31.6645,10.5097,-3.997,3.25634,7.25334,1047.81,984.711,63.0999,4.73676,3.43169,-1.30507
78.3778,23.0644,50.7211,27.6567,6.37865,-0.0742378,3.1522,3.22644,103.155,68.3745,34.781,0.114216,0.810257,0.696041,0,6,48.9608,103.624,69.2921,86.458,17.1659,11.9158,4.67544,8.29563,3.62019,109.92,90.3828,19.5373,0.76734,0.285327,-0.482013
66.4018,5.88002,36.1409,30.2609,2.76543,-0.163126,1.30115,1.46428,119.789,88.1598,31.6295,-1.83573,-1.53981,0.29592,0,6,15.6006,19.516,1.89524,10.7056,8.81037,2.87136,-0.93653,0.967417,1.90395,47.7385,24.0453,23.6932,3.09011,1.44771,-1.6424
58.1888,35.2288,46.7088,11.48,2.73775,0.978833,1.85829,0.879459,183.819,172.068,11.7507,1.77495,1.97809,0.203146,0,6,25.0174,102.165,48.5467,75.3557,26.809,14.2616,7.12562,10.6936,3.56798,819.022,784.269,34.7534,3.77691,3.03327,-0.743642
127.514,50.9686,89.2416,38.2729,2.68999,2.68999,2.68999,1.3487e-06,459.706,356.082,103.624,0.407665,2.06085,1.65318,0,6,20.5541,184.402,161.99,173.196,11.2061,18.8476,14.009,16.4283,2.41927,960.664,861.254,99.41,5.15911,2.28666,-2.87245
143.914,72.7878,108.351,35.5629,14.1531,7.93713,11.0451,3.10796,462.612,390.398,72.2146,-0.621293,-1.95469,-1.33339,0,6,33.2809,111.828,94.6299,103.229,8.59903,15.7768,12.1378,13.9573,1.8195,164.043,154.099,9.94429,-1.46789,-0.95039,0.517504
97.6808,59.0513,78.3661,19.3147,5.97631,-3.62988,1.17321,4.8031,169.062,118.873,50.189,-0.626501,0.977317,1.60382,0,6,10.2018,74.7267,37.8321,56.2794,18.4473,10.0058,3.94919,6.97751,3.02832,82.9171,63.7664,19.1507,0.720751,0.497313,-0.223438
138.685,22.4477,80.5666,58.1189,10.203,-8.71531,0.743834,9.45914,185.88,93.434,92.4462,-0.474809,0.55785,1.03266,0,6,48.445,123.653,28.6538,76.1532,47.4993,17.8673,9.20321,13.5352,4.33203,330.405,219.834,110.572,3.20734,1.7198,-1.48754
86.983,16.974,51.9785,35.0045,6.38553,-1.47081,2.45736,3.92817,125.107,70.6486,54.4587,-0.184146,0.823163,1.00731,0,6,5.62749,28.211,6.42572,17.3183,10.8926,5.10888,0.604067,2.85647,2.25241,45.761,29.4126,16.3484,2.06646,1.11616,-0.950301
47.6296,20.5213,34.0755,13.5541,1.73219,1.73219,1.73219,-4.76837e-07,72.7257,36.7899,35.9358,-1.23697,0.393592,1.63056,0,6,17.1424,22.0435,2.52551,12.2845,9.759,4.14525,0.648006,2.39663,1.74862,49.311,12.5998,36.7113,-2.11642,-0.117715,1.99871
49.1351,14.2202,31.6777,17.4574,3.15166,3.15166,3.15166,4.12953e-07,127.593,108.143,19.4507,1.42493,1.89837,0.473434,0,6,9.65452,46.3613,8.46251,27.4119,18.9494,8.13503,1.8337,4.98436,3.15066,281.694,28.1758,253.518,-3.43787,-0.152537,3.28533
44.0019,6.49426,25.2481,18.7538,1.51829,-1.26155,0.128367,1.38992,106.797,44.0098,62.7872,0.724172,-1.15398,-1.87816,0,6,23.7329,37.2663,21.4291,29.3477,7.91864,5.4018,1.47374,3.43777,1.96403,124.714,43.3614,81.3525,-3.95779,-0.937738,3.02005
36.708,1.69454,19.2013,17.5067,1.93903,-1.93903,0,1.93903,91.8418,50.2436,41.5982,-3.12623,-1.61636,1.50987,0,6,4.39147,44.8871,1.85744,23.3722,21.5148,8.7503,-2.5245,3.1129,5.6374,158.235,68.2272,90.008,3.84029,1.73261,-2.10768
101.59,8.25031,54.92,46.6697,6.29401,2.84056,4.56729,1.72672,395.549,307.519,88.0293,-1.15923,-2.40762,-1.2484,0,6,19.2372,112.291,62.8671,87.5791,24.712,12.2663,4.56668,8.41651,3.84983,587.849,426.943,160.907,-4.82681,-2.26637,2.56044
75.1591,6.90298,41.0311,34.1281,6.03875,4.40783,5.22329,0.815463,226.158,85.2222,140.936,-0.738144,1.35818,2.09632,0,6,16.3117,56.1787,38.6293,47.404,8.77472,1.9973,0.625539,1.31142,0.68588,133.523,111.986,21.5369,3.05073,1.50459,-1.54614
60.2615,21.7735,41.0175,19.244,2.63789,0.648754,1.64332,0.994567,280.683,183.596,97.0873,-0.122409,2.17913,2.30153,0,6,7.92289,40.1093,5.03315,22.5712,17.5381,8.40639,2.79936,5.60287,2.80351,547.096,528.026,19.0703,4.23142,3.8451,-0.386312
55.2902,16.6193,35.9548,19.3355,0.504347,-0.504346,6.7435e-07,0.504347,70.5525,46.995,23.5575,0.115902,0.764875,0.648973,0,6,34.4667,26.7736,5.45414,16.1138,10.6597,4.66906,-0.0292733,2.31989,2.34917,51.7414,27.7958,23.9456,-2.58026,-1.13689,1.44337
94.7984,20.9048,57.8516,36.9468,8.58791,-5.59373,1.49709,7.09082,111.484,58.2195,53.2644,-0.786099,0.109734,0.895833,0,6,16.9747,32.436,0.630687,16.5333,15.9026,5.79063,-2.55595,1.61734,4.17329,75.7675,38.7884,36.9791,-2.97615,-1.49606,1.4801
29.9079,10.5936,20.2507,9.65718,0.917,0.916999,0.916999,6.7435e-07,73.5789,40.4302,33.1487,-3.21915,-1.31463,1.90452,0,6,19.0485,33.8776,9.77085,21.8242,12.0534,6.94592,0.851993,3.89896,3.04696,35.2624,22.8144,12.448,0.295673,0.244306,-0.0513667
60.4822,20.3578,40.42,20.0622,4.50901,0.739332,2.62417,1.88484,216.389,160.601,55.7881,0.375142,2.05638,1.68124,0,6,49.2312,69.1313,43.6461,56.3887,12.7426,14.3455,6.78816,10.5668,3.77866,410.631,262.326,148.305,-5.36317,-2.21788,3.14529
74.311,31.5952,52.9531,21.3579,3.13952,0.116907,1.62821,1.51131,86.3213,63.4497,22.8716,0.250943,0.619083,0.36814,0,6,25.6309,26.1745,6.39487,16.2847,9.88981,3.21177,-0.173997,1.51889,1.69288,425.078,273.763,151.315,-6.93415,-3.51428,3.41987
74.1686,15.7677,44.9682,29.2005,1.61574,-0.0594261,0.778157,0.837583,130.2,97.8855,32.3146,0.956407,1.41345,0.457041,0,6,6.71966,35.9507,17.9274,26.939,9.01163,7.27264,4.18726,5.72995,1.54269,46.5633,37.308,9.25535,0.993129,0.834068,-0.159061
49.2539,18.5995,33.9267,15.3272,3.86105,-0.890886,1.48508,2.37597,119.243,97.2487,21.9943,-2.60782,-1.71418,0.893642,0,6,14.6955,74.7456,32.8798,53.8127,20.9329,10.0044,4.18785,7.09611,2.90826,375.182,83.3768,291.806,4.32716,1.00058,-3.32657
48.5022,23.5991,36.0506,12.4516,0.414109,0.414109,0.414109,0,57.4541,38.7507,18.7035,-0.579798,0.384498,0.964297,0,6,28.1353,48.3728,20.0602,34.2165,14.1563,14.6951,5.89152,10.2933,4.40181,71.4131,51.7809,19.6322,1.76284,0.947179,-0.815659
63.1851,12.9999,38.0925,25.0926,4.80718,0.611246,2.70921,2.09797,162.653,88.5881,74.0653,0.258274,-1.48681,-1.74508,0,6,27.4854,98.7832,81.5245,90.1539,8.62935,8.67674,5.8248,7.25077,1.42597,126.632,117.52,9.11204,-1.04968,-0.757711,0.291967
92.144,8.59573,50.3699,41.7742,2.87227,2.87227,2.87227,0,160.864,111.517,49.3474,-0.838737,-1.43214,-0.5934,0,6,27.0152,31.6218,14.8036,23.2127,8.40907,6.72952,4.53331,5.63141,1.09811,112.864,28.0379,84.8265,-3.59841,-0.596515,3.00189
82.9977,31.7394,57.3686,25.6292,9.60131,-0.882194,4.35956,5.24175,179.865,73.6886,106.176,-1.3637,0.734667,2.09836,0,6,23.9957,30.4169,2.35845,16.3877,14.0292,5.03102,1.66145,3.34624,1.68479,191.548,22.2889,169.26,3.98978,0.808116,-3.18166
56.4073,19.1933,37.8003,18.607,4.1331,-2.17735,0.977875,3.15523,228.513,138.105,90.408,-0.293016,1.96954,2.26256,0,6,23.491,22.0026,0.691772,11.3472,10.6554,2.7889,-0.898019,0.945438,1.84346,313.806,18.4356,295.37,-5.07978,-1.06482,4.01496
48.6405,1.63761,25.139,23.5014,1.31999,0.887228,1.10361,0.216379,57.9363,34.3241,23.6122,0.733374,0.82998,0.096606,0,6,20.4938,55.0649,22.96,39.0125,16.0524,8.82678,3.71081,6.26879,2.55798,172.565,150.776,21.7891,-2.83876,-2.02699,0.811772
98.2372,6.39563,52.3164,45.9208,6.22385,4.51898,5.37141,0.852434,172.831,62.8375,109.994,0.902509,-0.61738,-1.51989,0,6,103.922,236.381,156.053,196.217,40.1642,58.3928,44.1075,51.2502,7.14266,263.487,221.815,41.6714,0.653476,0.443286,-0.210189
58.8587,15.0885,36.9736,21.8851,2.48254,0.151549,1.31704,1.16549,64.2964,37.492,26.8043,-0.820383,-0.163499,0.656885,0,6,37.3152,69.421,4.08945,36.7552,32.6658,10.0726,1.01281,5.54271,4.5299,90.4422,55.7344,34.7078,-1.29574,-0.970299,0.325439
61.3936,41.1697,51.2817,10.112,2.62377,0.886252,1.75501,0.868758,80.1477,51.3362,28.8115,-1.7383,-0.0309096,1.70739,0,6,17.7888,46.1976,26.0473,36.1225,10.0752,9.00139,4.39467,6.69803,2.30336,161.802,41.2892,120.513,3.67341,0.500516,-3.1729
73.9156,24.5868,49.2512,24.6644,1.92559,1.92559,1.92559,0,121.671,49.3317,72.3396,-1.78048,-0.0417391,1.73874,0,6,8.77735,35.2198,2.14137,18.6806,16.5392,5.87942,-1.61033,2.13454,3.74488,233.1,214.204,18.8951,-3.61533,-3.13064,0.484689
65.5672,22.7583,44.1628,21.4045,2.95011,1.32809,2.1391,0.811006,110.307,70.8884,39.4181,-0.169481,1.05051,1.21999,0,6,47.5144,117.517,38.4419,77.9794,39.5376,21.1919,7.76977,14.4808,6.71107,119.733,79.4843,40.2486,-0.153302,-0.0669216,0.0863802
70.4553,29.2087,49.832,20.6233,3.51912,1.46983,2.49447,1.02464,138.512,117.771,20.7408,1.41039,1.50488,0.094496,0,6,13.1583,51.1046,20.0226,35.5636,15.541,7.25712,0.917229,4.08717,3.16994,61.3186,35.8308,25.4878,-1.11184,-0.0433081,1.06853
66.5543,4.7334,35.6439,30.9105,3.00553,-1.40817,0.798678,2.20685,206.309,54.9836,151.326,1.27134,-0.999437,-2.27078,0,6,21.1345,87.3745,71.0328,79.2037,8.17085,10.5882,8.43224,9.5102,1.07795,157.331,118.757,38.5739,3.19089,0.957553,-2.23334
64.0907,45.32,54.7053,9.38533,1.44959,0.549025,0.999305,0.450281,132.978,121.789,11.1897,-0.829622,-1.43868,-0.609062,0,6,43.836,86.444,67.2815,76.8627,9.58127,9.59524,6.01365,7.80444,1.7908,1862.69,1709.11,153.58,-7.26085,-3.79433,3.46652
94.7095,36.8344,65.772,28.9375,6.03457,-3.11355,1.46051,4.57406,110.034,79.7579,30.2758,-0.90174,-0.640807,0.260933,0,6,25.0746,133.761,96.1316,114.946,18.8147,12.6524,7.50248,10.0774,2.57497,265.905,245.668,20.2377,-1.75559,-1.39185,0.363743
448.09,361.782,404.936,43.154,56.2679,34.6872,45.4775,10.7904,552.634,459.133,93.5012,-0.899461,0.501228,1.40069,0,6,65.7283,484.977,444.314,464.646,20.3314,27.1152,19.2154,23.1653,3.9499,724.279,596.503,127.776,-3.25978,-0.735398,2.52438
112.472,24.9723,68.7223,43.7499,3.72772,2.16126,2.94449,0.78323,136.353,71.6794,64.6732,-0.653275,0.289333,0.942608,0,6,12.0418,32.6388,3.02409,17.8314,14.8073,4.62994,0.745842,2.68789,1.94205,124.755,82.7203,42.0348,3.91809,2.21528,-1.70281
43.2796,0.851166,22.0654,21.2142,7.11288,-2.22328,2.4448,4.66808,103.666,24.5643,79.1013,1.52881,-0.460097,-1.98891,0,6,29.1185,176.981,10.8166,93.8986,83.082,16.518,4.72458,10.6213,5.89671,216.379,96.4118,119.967,1.11106,0.202215,-0.90884
84.6678,37.3643,61.016,23.6518,4.7359,-0.751253,1.99232,2.74358,103.809,66.7962,37.0127,-0.583946,0.430815,1.01476,0,6,29.8248,43.7244,5.84251,24.7834,18.9409,6.673,-2.85602,1.90849,4.76451,213.818,157.557,56.2614,4.28483,2.53644,-1.74839
56.4322,0.790789,28.6115,27.8207,5.18877,1.76267,3.47572,1.71305,87.7154,34.0277,53.6876,-1.87108,-0.596245,1.27483,0,6,4.68929,42.4554,16.5018,29.4786,12.9768,7.55379,2.12796,4.84087,2.71292,255.626,234.252,21.3737,3.83522,2.76168,-1.07353
37.7399,12.2627,25.0013,12.7386,1.82954,1.82954,1.82954,-1.68587e-07,38.2352,25.0754,13.1598,-0.280606,-0.0241574,0.256448,0,6,82.6813,77.4683,26.1564,51.8124,25.6559,19.1556,9.36201,14.2588,4.89678,226.815,71.2197,155.595,-3.29866,-0.810394,2.48826
73.5594,25.4984,49.5289,24.0305,1.21297,-1.21297,0,1.21297,86.3744,62.2375,24.1368,-0.622444,-0.701871,-0.0794265,0,6,18.5887,52.6826,14.1512,33.4169,19.2657,7.86416,3.63056,5.74736,2.1168,99.0301,74.6952,24.3349,2.14406,1.43991,-0.704153
81.6409,33.5628,57.6019,24.0391,3.48795,-0.99828,1.24483,2.24311,125.618,73.7918,51.8258,-0.668573,0.732991,1.40156,0,6,13.6169,53.9853,35.5076,44.7464,9.23884,8.46793,4.07532,6.27163,2.1963,106.465,83.159,23.3055,-2.79943,-1.22769,1.57173
108.773,68.1468,88.46,20.3131,4.80754,2.21883,3.51318,1.29436,121.964,97.7915,24.1724,1.05827,0.453862,-0.604406,0,6,17.5851,75.112,14.0519,44.582,30.53,7.42618,-1.10802,3.15908,4.2671,126.364,55.143,71.2213,2.16138,0.672609,-1.48877
94.3035,29.886,62.0947,32.2088,3.40232,-0.785033,1.30865,2.09368,98.6904,62.835,35.8554,0.314735,-0.152839,-0.467574,0,6,34.3333,243.522,93.4779,168.5,75.0221,14.5376,5.79678,10.1672,4.3704,842.217,197.765,644.452,-3.41896,-0.578627,2.84034
42.6148,16.0971,29.3559,13.2588,2.55772,-0.912339,0.82269,1.73503,74.6262,60.7854,13.8408,1.62297,1.35671,-0.266264,0,6,30.4696,29.66,1.0324,15.3462,14.3138,7.8908,1.08846,4.48963,3.40117,80.7232,65.9584,14.7648,-2.22189,-2.1351,0.0867868
47.7983,17.9328,32.8656,14.9327,0.794953,0.794953,0.794953,-1.68587e-07,57.3256,41.3502,15.9754,1.07518,0.703626,-0.371558,0,6,32.7372,26.6907,5.24427,15.9675,10.7232,4.60476,1.74768,3.17622,1.42854,87.752,76.5432,11.2088,2.51885,2.24851,-0.270342
77.7749,10.875,44.3249,33.4499,2.88658,-0.710784,1.0879,1.79868,120.788,73.5602,47.2273,-0.215124,-1.09313,-0.878008,0,6,8.96625,40.356,5.94211,23.149,17.2069,6.2945,-0.342932,2.97578,3.31871,148.736,116.277,32.4592,3.53931,2.29677,-1.24253
56.9782,2.37525,29.6767,27.3015,3.25143,-0.753987,1.24872,2.00271,102.05,30.0552,71.9947,1.77832,0.153997,-1.62432,0,6,18.7696,86.0751,37.8811,61.9781,24.097,13.3309,8.50846,10.9197,2.41123,177.762,141.739,36.023,2.42024,1.4654,-0.954844
66.1977,27.3904,46.7941,19.4037,1.79063,1.38491,1.58777,0.202857,83.2471,63.8047,19.4424,0.890603,0.828291,-0.0623125,0,6,8.23231,32.9956,9.75931,21.3774,11.6181,4.05355,4.05355,4.05355,0,890.318,36.1757,854.142,-6.10035,-1.10972,4.99063
78.729,19.9103,49.3196,29.4093,1.4308,1.4308,1.4308,1.3487e-06,232.204,142.332,89.8719,-0.0608436,1.72146,1.78231,0,6,28.2616,52.6471,3.75025,28.1987,24.4484,9.36428,4.05648,6.71038,2.6539,810.391,50.8863,759.505,5.31438,1.1854,-4.12899
82.7119,11.4915,47.1017,35.6102,2.98066,-0.679206,1.15073,1.82993,99.2947,47.143,52.1518,-0.895145,0.0339974,0.929143,0,6,26.4855,61.2348,7.59616,34.4155,26.8193,7.97965,0.474035,4.22684,3.75281,198.913,153.894,45.0189,3.28094,2.17778,-1.10317
35.0345,5.65655,20.3455,14.689,0.840515,0.840515,0.840515,0,41.4007,22.2005,19.2002,-0.342897,0.422046,0.764943,0,6,39.5508,22.0528,1.39933,11.7261,10.3267,4.4797,1.43072,2.95521,1.52449,39.7773,25.4528,14.3244,2.24815,1.40264,-0.845504
43.7749,20.8131,32.294,11.4809,4.3243,1.9693,3.1468,1.1775,129.439,117.172,12.2668,2.31655,1.96198,-0.354567,0,6,12.4723,25.6758,1.17237,13.4241,12.2517,-1.73876e-06,2.07594e-06,1.68587e-07,-1.90735e-06,158.254,13.8419,144.413,3.4072,0.248848,-3.15835
71.2162,47.7349,59.4756,11.7406,3.99193,0.0410618,2.0165,1.97543,299.685,284.395,15.2896,1.50085,2.2468,0.745955,0,6,46.9222,123.607,104.874,114.241,9.36658,11.8239,8.00315,9.91353,1.91038,267.874,255.736,12.1382,2.17562,1.44405,-0.731574
88.6021,9.80956,49.2058,39.3963,3.61045,-0.528697,1.54088,2.06957,130.741,56.9804,73.7609,-0.685134,0.554264,1.2394,0,6,11.6562,38.797,10.3245,24.5607,14.2363,6.16666,3.3788,4.77273,1.39393,41.0547,26.4467,14.6081,-0.548832,-0.342151,0.206682
92.3211,5.71545,49.0183,43.3028,5.52671,-0.475009,2.52585,3.00086,227.208,178.665,48.5435,-1.48409,-1.96699,-0.4829,0,6,14.0787,24.2465,0.0516481,12.1491,12.0974,5.60261,-0.2835,2.65955,2.94305,77.5602,46.0026,31.5576,3.61324,2.00495,-1.60829
67.2505,5.23609,36.2433,31.0072,5.00251,-1.50365,1.74943,3.25308,220.38,46.1299,174.25,1.6896,-0.721626,-2.41123,0,6,21.8787,67.5769,3.15091,35.3639,32.213,12.7072,2.30832,7.50775,5.19943,73.5227,36.4727,37.05,0.656962,0.136043,-0.520919
91.1519,14.1875,52.6697,38.4822,3.35754,-0.822657,1.26744,2.0901,119.471,69.7186,49.7522,0.0377025,0.784092,0.74639,0,6,16.2906,70.4369,3.19442,36.8157,33.6212,13.2365,-0.876842,6.17985,7.0567,77.0499,37.9404,39.1096,0.713658,0.182977,-0.530682
56.6965,17.2546,36.9756,19.7209,3.46439,1.04261,2.2535,1.21089,58.4769,38.3241,20.1528,0.462531,0.262595,-0.199936,0,6,55.7016,116.307,89.888,103.097,13.2094,7.66638,5.24632,6.45635,1.21003,246.846,161.843,85.0035,-3.57009,-1.02138,2.54872
107.895,53.5527,80.7239,27.1712,12.5927,8.50179,10.5472,2.04546,156.844,90.7112,66.1326,-1.05965,0.477327,1.53697,0,6,9.28658,99.7805,75.4186,87.5995,12.181,9.34223,6.02751,7.68487,1.65736,113.716,95.0259,18.6898,1.38768,0.400367,-0.987316
44.705,1.32629,23.0156,21.6894,2.35134,0.0170583,1.1842,1.16714,120.422,95.9142,24.5076,1.60366,2.10563,0.501973,0,6,6.85751,20.5329,1.24196,10.8874,9.64545,3.49777,-0.966475,1.26565,2.23212,47.6055,36.5087,11.0967,2.37814,1.87945,-0.498693
64.2714,37.0096,50.6405,13.6309,4.31537,2.69676,3.50607,0.809301,99.5107,81.658,17.8526,0.289305,1.05574,0.766434,0,6,33.3775,67.044,19.8612,43.4526,23.5914,9.81789,2.38697,6.10243,3.71546,1217.22,44.8959,1172.32,-4.81585,-0.21695,4.5989
59.3294,11.9559,35.6427,23.6868,5.24866,-0.879586,2.18454,3.06412,154.355,36.6252,117.73,2.05961,-0.226392,-2.286,0,6,6.34325,63.8727,20.1151,41.9939,21.8788,4.96692,-1.12264,1.92214,3.04478,410.55,126.484,284.066,-5.02214,-1.76685,3.25529
78.1991,41.1997,59.6994,18.4997,1.6496,-0.270883,0.68936,0.960243,124.831,104.802,20.0286,-0.761815,-1.16261,-0.400791,0,6,18.3021,57.5961,10.715,34.1555,23.4405,10.251,2.83845,6.54472,3.70627,75.7298,48.2036,27.5262,-1.4297,-0.865204,0.564498
29.1395,11.396,20.2677,8.87173,2.05972,2.05972,2.05972,-5.84004e-07,91.3778,61.8009,29.5769,-0.094574,1.7794,1.87398,0,6,38.3309,245.193,2.60146,123.897,121.296,29.739,4.55121,17.1451,12.5939,964.169,738.52,225.649,-3.70138,-2.47096,1.23042
69.9619,49.1675,59.5647,10.3972,7.46981,4.50116,5.98549,1.48432,150.035,139.347,10.6883,1.68249,1.49286,-0.189636,0,6,24.8907,77.3034,28.2336,52.7685,24.5349,11.8549,4.83489,8.34492,3.51003,84.0461,53.6249,30.4211,-0.755856,-0.0877173,0.668139
22.4245,4.46286,13.4437,8.98082,1.80455,1.80455,1.80455,2.06477e-07,76.8498,66.1329,10.7169,-1.66325,-2.27543,-0.612178,0,6,47.8113,67.3311,46.7292,57.0301,10.3009,9.7381,4.83233,7.28522,2.45289,144.557,121.226,23.3304,-2.83632,-1.38459,1.45173
45.2835,19.2503,32.2669,13.0166,4.58438,3.31269,3.94853,0.635844,59.8623,40.8377,19.0246,-0.220518,0.705935,0.926453,0,6,41.4206,26.376,3.59014,14.9831,11.3929,4.07559,2.14808,3.11184,0.963756,41.2051,23.7231,17.4819,-2.01289,-1.02228,0.990616
54.5836,30.5494,42.5665,12.0171,2.0251,2.0251,2.0251,4.76837e-07,97.5597,64.3294,33.2303,2.64763,0.971774,-1.67586,0,6,21.7393,72.2743,8.15173,40.213,32.0613,8.5259,-1.39814,3.56388,4.96202,87.0003,40.4667,46.5336,-0.978943,-0.069233,0.90971
59.7261,15.0089,37.3675,22.3586,4.17947,1.46133,2.8204,1.35907,134.04,60.2909,73.7496,-0.806348,1.05627,1.86262,0,6,9.52251,26.2284,8.51198,17.3702,8.85822,4.69025,1.134,2.91213,1.77813,67.7719,20.9068,46.8651,2.95925,0.609966,-2.34929
62.7678,7.49412,35.1309,27.6368,5.31462,3.55404,4.43433,0.88029,76.0894,37.0401,39.0493,-0.575108,0.304635,0.879744,0,6,51.5241,84.5959,59.1844,71.8901,12.7057,12.2715,5.8144,9.04296,3.22856,123.333,74.5845,48.7486,2.26169,0.24363,-2.01806
58.653,10.2125,34.4328,24.2203,2.33878,0.0802071,1.20949,1.12928,78.3977,52.5005,25.8972,0.616559,0.983866,0.367307,0,6,54.0568,69.1272,51.9135,60.5204,8.60688,4.70256,2.85313,3.77785,0.924716,327.512,91.5909,235.921,4.97692,0.97317,-4.00375
48.1966,3.83315,26.0149,22.1817,0.834812,-0.834812,0,0.834812,88.9473,66.0292,22.9182,-1.83761,-1.58329,0.254319,0,6,7.16093,23.3334,6.68803,15.0107,8.32268,4.04556,1.52633,2.78595,1.25961,111.801,15.3592,96.442,-3.25286,-0.11171,3.14115
76.871,16.8075,46.8392,30.0318,3.01685,-1.51707,0.749892,2.26696,320.406,172.648,147.758,0.297113,-1.97874,-2.27585,0,6,41.5625,166.657,144.138,155.398,11.2597,15.9569,10.7972,13.3771,2.57985,214.73,202.051,12.6783,-1.2021,-0.753257,0.448839
115.591,27.3456,71.4683,44.1227,19.2269,19.2269,19.2269,-1.3487e-06,350.524,232.391,118.133,-0.203048,-1.84417,-1.64113,0,6,30.0693,115.359,96.9729,106.166,9.19305,6.14393,1.76001,3.95197,2.19196,248.675,234.535,14.1401,-2.4096,-1.42991,0.979696
57.3032,37.5726,47.4379,9.86527,1.76356,0.0718781,0.91772,0.845842,280.156,256.828,23.3273,-0.868512,-2.37349,-1.50498,0,6,83.0615,243.74,24.6029,134.171,109.568,31.3519,8.65909,20.0055,11.3464,358.753,202.198,156.554,1.85423,0.962085,-0.892146
55.5057,12.54,34.0229,21.4828,3.45225,-0.669555,1.39135,2.0609,114.164,71.338,42.8261,-0.0590333,-1.37089,-1.31186,0,6,18.9968,35.2515,12.3333,23.7924,11.4591,6.14796,0.805189,3.47658,2.67139,141.894,36.2589,105.635,-3.88851,-0.977433,2.91108
60.8681,20.3538,40.6109,20.2571,1.53309,1.53309,1.53309,-9.53674e-07,94.7226,46.1349,48.5877,-1.00674,0.514676,1.52141,0,6,2.30977,31.0499,7.64608,19.348,11.7019,3.96041,2.06034,3.01038,0.950033,42.5305,27.1985,15.3321,1.6297,0.864064,-0.765639
88.772,0.755833,44.7639,44.0081,6.61424,-1.7282,2.44302,4.17122,272.274,170.437,101.838,0.531412,2.01229,1.48088,0,6,18.5761,58.1266,35.9846,47.0556,11.071,10.6396,4.17755,7.40858,3.23103,165.928,132.255,33.6726,3.46402,1.69161,-1.77241
38.7181,12.7746,25.7464,12.9717,2.8689,2.8689,2.8689,0,109.93,96.9164,13.0135,1.91993,2.00012,0.0801868,0,6,13.1365,50.7584,5.39198,28.0752,22.6832,9.69946,-0.724545,4.48745,5.212,60.6554,28.5689,32.0865,0.962173,0.0994995,-0.862673
