type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2
1,575.502,92.8685,334.185,241.317,7.99518,0.503983,4.24958,3.7456,618.55,336.368,282.182,0.460363,-0.113518,-0.573881,48.8306,267.539,54.0277,160.783,106.755,16.8564,9.83398,13.3452,3.5112,1042.99,231.512,811.477,3.62139,0.904297,-2.7171
1,258.704,102.129,180.417,78.2873,1.27414,-1.27413,3.8147e-06,1.27414,356.617,272.684,83.9325,0.595368,0.972564,0.377196,44.2081,225.956,175.382,200.669,25.287,29.4773,21.051,25.2641,4.21312,671.316,516.272,155.044,-4.09619,-1.59671,2.49947
1,316.868,225.396,271.132,45.7358,3.94916,-2.4148,0.767182,3.18198,736.011,646.952,89.0589,-0.230485,-1.51569,-1.28521,59.1547,180.219,47.1867,113.703,66.5161,26.3837,4.28227,15.333,11.0507,744.077,150.319,593.757,-3.65325,-0.774407,2.87885
1,353.435,125.429,239.432,114.003,7.48905,-7.48904,3.8147e-06,7.48904,604.854,284.783,320.071,1.08567,-0.606159,-1.69183,55.4226,395.334,97.4526,246.393,148.941,45.6093,-7.47107,19.0691,26.5402,1575.73,927.635,648.091,4.14981,2.00051,-2.14929
1,178.412,100.038,139.225,39.1869,5.95491,2.8655,4.41021,1.54471,209.5,169.44,40.0604,0.853999,0.646858,-0.207141,150.791,191.836,72.245,132.041,59.7957,35.9664,19.0466,27.5065,8.45994,4130.92,2494.98,1635.94,7.63315,3.63131,-4.00184
1,250.094,129.725,189.91,60.1845,3.19465,3.19464,3.19464,1.3487e-06,272.457,193.742,78.7154,0.965747,0.199874,-0.765874,55.5439,175.668,58.8842,117.276,58.3918,29.466,8.76602,19.116,10.35,1236.12,124.753,1111.36,-3.95721,-0.318625,3.63858
1,331.182,121.935,226.559,104.624,3.53789,-0.797868,1.37001,2.16788,585.001,401.62,183.382,-0.013799,-1.17446,-1.16066,353.651,502.849,227.186,365.017,137.831,73.7914,37.3967,55.594,18.1973,2962.97,525.582,2437.39,4.46372,0.89875,-3.56497
1,172.594,119.833,146.214,26.3807,18.9629,7.2791,13.121,5.84192,270.674,240.884,29.7896,0.623031,1.08222,0.45919,189.108,160.633,89.2677,124.95,35.6828,23.7288,12.4001,18.0645,5.66436,1215.34,245.825,969.518,5.28969,1.29477,-3.99492
1,92.7862,39.7069,66.2466,26.5397,0.597343,0.597344,0.597344,-4.76837e-07,271.24,226.161,45.0791,0.776652,1.89883,1.12218,66.0774,144.547,48.2928,96.4199,48.1271,10.9359,1.99235,6.46414,4.47179,995.823,255.855,739.967,-5.05597,-1.63114,3.42483
1,259.534,154.943,207.239,52.2957,7.66314,1.40052,4.53183,3.13131,798.948,487.307,311.64,-3.97041,-1.49949,2.47092,51.0408,140.517,50.991,95.7542,44.7632,13.6813,4.27251,8.97693,4.70442,566.687,481.193,85.4937,3.55893,2.2974,-1.26153
1,180.636,12.5288,96.5826,84.0538,15.283,-7.59405,3.84448,11.4385,235.425,150.48,84.9443,-0.95949,-1.01221,-0.0527161,114.068,168.954,73.9653,121.46,47.4944,18.5057,8.27807,13.3919,5.1138,1986.75,382.768,1603.98,6.02672,1.81417,-4.21255
1,247.357,1.09808,124.228,123.13,5.0285,2.67497,3.85173,1.17676,496.839,363.139,133.7,-1.32377,-1.73513,-0.411357,152.321,328.381,90.1951,209.288,119.093,23.6479,5.66842,14.6581,8.98972,1416.14,695.297,720.845,-4.35678,-1.87008,2.4867
1,230.27,166.744,198.507,31.7633,13.3404,8.13509,10.7377,2.60265,239.824,198.797,41.0264,0.744274,0.00119105,-0.743083,19.89,298.831,56.0038,177.417,121.414,67.1331,5.32653,36.2298,30.9033,579.194,326.929,252.265,2.56569,1.21361,-1.35208
1,302.814,66.1416,184.478,118.336,22.1023,-14.471,3.81568,18.2866,363.198,213.585,149.612,-1.25384,-0.554301,0.699544,218.784,318.446,21.9317,170.189,148.257,43.861,32.6791,38.27,5.59093,2108.03,1874.89,233.144,-4.11458,-3.09027,1.02431
1,168.307,85.5052,126.906,41.4009,6.38871,0.836361,3.61254,2.77618,172.159,128.666,43.4931,0.145906,-0.163955,-0.309861,35.9534,260.598,29.5004,145.049,115.549,41.9913,-17.7328,12.1293,29.862,1654.22,268.255,1385.97,4.3997,1.22407,-3.17563
1,303.695,233.968,268.832,34.8637,2.95404,-2.95404,0,2.95404,385.972,270.063,115.909,1.96642,0.0956739,-1.87074,50.1422,192.515,141.535,167.025,25.4901,33.3501,21.2131,27.2816,6.0685,701.504,170.293,531.211,3.84239,0.113012,-3.72938
1,181.165,38.7061,109.936,71.2296,7.08882,5.41878,6.2538,0.83502,262.081,184.187,77.8939,0.675294,1.10442,0.42913,187.274,378.624,30.268,204.446,174.178,55.4865,4.07654,29.7815,25.705,697.649,227.918,469.731,-2.10219,-0.454871,1.64732
1,233.591,92.0799,162.836,70.7557,2.52815,2.52816,2.52815,-3.8147e-06,619.186,335.225,283.961,0.716699,-1.35016,-2.06686,55.5248,269.862,151.802,210.832,59.03,34.3636,15.9521,25.1579,9.20578,2769.13,336.157,2432.97,-5.4507,-1.03888,4.41182
1,675.791,61.1727,368.482,307.309,18.7992,6.2587,12.529,6.27027,1061.4,669.138,392.258,0.476085,1.20328,0.727193,62.9978,274.682,16.6347,145.659,129.024,36.8359,-2.10146,17.3672,19.4687,1270.33,175.917,1094.41,3.45259,0.625121,-2.82747
1,88.0748,42.6587,65.3667,22.7081,3.91503,1.32553,2.62028,1.29475,245.878,174.763,71.1152,-0.168551,1.63948,1.80803,67.1856,126.342,21.0998,73.7209,52.621,14.0484,-2.311,5.86869,8.17969,392.092,74.2338,317.859,-2.5716,-0.0872208,2.48438
1,151.717,96.0373,123.877,27.8398,1.74288,0.876613,1.30974,0.433132,284.8,241.242,43.5578,0.268021,1.28604,1.01802,31.0313,227.382,36.025,131.703,95.6784,21.7642,10.1569,15.9605,5.80364,3359.3,845.403,2513.89,6.50748,2.5461,-3.96138
1,52.0183,5.91068,28.9645,23.0538,1.82948,-1.16509,0.332194,1.49729,176.011,59.63,116.381,0.951942,-1.3502,-2.30214,114.94,127.149,8.80899,67.9789,59.1699,9.51148,-2.68892,3.41128,6.1002,1551.29,1465.62,85.6655,-4.6741,-3.76344,0.910661
1,116.957,36.0284,76.4926,40.4642,3.49449,0.700862,2.09768,1.39681,348.282,190.626,157.655,-0.472933,1.56327,2.03621,77.9958,298.567,190.86,244.714,53.8534,24.0319,13.1755,18.6037,5.42819,1459.01,245.552,1213.45,-3.84053,-0.0329229,3.8076
1,678.899,11.4816,345.19,333.709,8.92816,3.39643,6.1623,2.76586,1304.79,510.636,794.151,-0.569188,0.943565,1.51275,108.809,302.607,48.0574,175.332,127.275,30.2407,5.65182,17.9463,12.2944,962.588,400.668,561.92,3.63159,1.46675,-2.16484
1,140.984,23.5247,82.2543,58.7297,7.90771,6.27501,7.09136,0.816348,379.691,291.292,88.3987,0.969805,1.93679,0.966985,137.541,341.706,220.466,281.086,60.6199,35.833,20.2365,28.0348,7.79826,1808.95,1268.76,540.19,5.0647,2.18753,-2.87718
1,129.484,62.7769,96.1303,33.3535,7.08734,2.11211,4.59973,2.48761,180.152,106.357,73.7945,1.88622,0.455087,-1.43114,44.6711,153.214,7.40432,80.3092,72.9049,18.9226,-8.53585,5.19336,13.7292,2699.74,2208.06,491.677,6.60268,4.0068,-2.59588
1,93.6506,15.1977,54.4242,39.2265,2.64188,0.355922,1.4989,1.14298,134.649,95.0508,39.5982,1.29069,1.1562,-0.134487,77.0689,130.968,36.0991,83.5335,47.4344,16.3074,-1.00413,7.65163,8.65576,858.051,782.247,75.8041,-3.96416,-2.92716,1.037
1,213.043,142.843,177.943,35.1,4.53572,3.17093,3.85332,0.682399,469.221,434.073,35.1476,-1.49158,-1.53992,-0.0483317,147.688,246.287,15.3667,130.827,115.46,35.6159,12.1932,23.9046,11.7113,1159.26,513.997,645.26,4.44937,2.04377,-2.40561
1,186.729,14.3127,100.521,86.2084,5.7538,0.299428,3.02662,2.72719,208.581,106.522,102.059,0.93943,0.342624,-0.596806,94.0067,320.126,97.4147,208.77,111.356,18.7755,10.2695,14.5225,4.25297,1360.97,247.881,1113.09,3.59254,0.599738,-2.9928
1,364.432,122.173,243.303,121.129,2.65852,-0.342353,1.15808,1.50044,585.647,457.763,127.884,-0.913424,-1.24564,-0.332211,394.655,799.544,107.312,453.428,346.116,95.2114,76.4563,85.8339,9.3776,2750.14,1024.04,1726.1,3.74059,1.45081,-2.28977
1,184.109,55.4851,119.797,64.3122,8.16224,6.0915,7.12687,1.03537,201.077,128.083,72.9942,0.879134,0.365411,-0.513723,167.081,329.641,21.7656,175.703,153.938,43.4999,9.15597,26.3279,17.172,1312.81,595.687,717.12,4.11037,1.89055,-2.21983
1,183.373,2.61058,92.9919,90.3813,20.1425,9.73507,14.9388,5.20373,284.542,174.936,109.606,-0.601946,-1.24115,-0.639203,13.9621,565.58,105.375,335.478,230.103,101.71,59.0495,80.3797,21.3302,1352.59,574.732,777.857,3.0087,1.12056,-1.88814
1,254.191,23.7489,138.97,115.221,3.13085,0.342233,1.73654,1.39431,355.542,203.921,151.622,1.70785,0.9326,-0.775251,66.7536,106.865,10.6444,58.7548,48.1104,6.59348,-1.10132,2.74608,3.8474,1728.37,158.92,1569.45,-5.82984,-1.65195,4.17789
1,60.5387,6.72078,33.6298,26.909,2.53286,-2.53286,0,2.53286,153.953,71.8765,82.0766,-0.386987,1.39282,1.77981,92.9977,143.879,27.1917,85.5353,58.3435,23.7294,2.58209,13.1557,10.5736,827.738,632.22,195.518,4.5665,2.68863,-1.87787
1,177.87,101.75,139.81,38.0604,6.47731,-0.332326,3.07249,3.40482,344.046,304.205,39.8405,-1.12093,-1.41295,-0.292017,102.224,157.61,40.996,99.3028,58.3068,28.8838,12.732,20.8079,8.07591,1261.79,780.825,480.968,5.55029,2.7509,-2.79939
1,191.78,33.5384,112.659,79.1207,2.94205,-0.588033,1.17701,1.76504,285.022,204.798,80.2243,-1.03938,-1.20474,-0.165362,50.5267,381.869,49.689,215.779,166.09,48.7828,13.0708,30.9268,17.856,1296.33,389.842,906.491,3.57506,1.19356,-2.3815
1,230.877,9.30832,120.093,110.784,6.46621,-1.5337,2.46625,3.99996,246.476,128.457,118.018,0.0128098,0.370581,0.357771,117.292,189.574,33.059,111.317,78.2576,12.3936,8.14898,10.2713,2.12229,2801.35,270.641,2530.71,-5.70467,-1.53551,4.16916
1,150.019,57.687,103.853,46.1661,5.42383,4.11353,4.76868,0.655147,288.145,241.866,46.2785,-1.42037,-1.48869,-0.0683186,35.9494,286.444,46.6725,166.558,119.886,30.9349,11.9343,21.4346,9.50028,1043.93,638.442,405.483,-3.90758,-2.01878,1.88879
1,196.174,89.0737,142.624,53.55,9.17135,3.24075,6.20605,2.9653,285.643,154.748,130.895,1.13451,-0.407395,-1.5419,33.2996,413.656,35.8409,224.749,188.908,32.7038,2.73898,17.7214,14.9824,2397.77,2078.91,318.864,-4.02783,-2.91479,1.11304
1,77.8584,13.8993,45.8788,31.9795,0.488813,-0.488814,-9.53674e-07,0.488814,107.232,75.0024,32.2292,-0.9504,-1.07434,-0.123941,117.045,159.013,90.6184,124.816,34.1975,18.1538,6.47509,12.3145,5.83937,1371.54,604.954,766.583,6.06285,2.26043,-3.80241
1,72.5976,5.4151,39.0064,33.5913,2.57933,-1.80241,0.388459,2.19087,147.229,99.0247,48.2045,-0.68307,-1.58352,-0.900448,56.7607,182.881,59.9857,121.433,61.4476,33.8648,14.9221,24.3935,9.47132,1045.21,254.657,790.556,4.61215,1.36604,-3.24611
1,288.833,127.771,208.302,80.5309,6.87589,6.87588,6.87588,4.67203e-06,519.5,329.148,190.353,2.53592,1.03062,-1.5053,313.509,252.698,20.6228,136.66,116.037,26.2173,-6.85339,9.68193,16.5353,2370.85,2246.93,123.924,-3.8322,-3.49203,0.340162
1,103.245,7.45171,55.3486,47.8969,7.35663,2.17715,4.76689,2.58974,328.685,161.291,167.394,0.191785,-1.73141,-1.92319,16.7356,172.193,33.96,103.076,69.1162,21.2072,-4.71856,8.24434,12.9629,416.255,293.074,123.181,2.87943,1.70521,-1.17422
1,235.036,6.88046,120.958,114.078,9.01078,-0.257705,4.37654,4.63424,255.437,136.433,119.004,0.789629,0.499469,-0.290159,22.7261,589.32,56.7154,323.018,266.302,50.6162,-13.1996,18.7083,31.9079,3667,379.224,3287.77,-3.78415,-0.579356,3.20479
1,172.462,39.3932,105.928,66.5343,1.51672,-1.51672,1.90735e-06,1.51672,265.361,138.181,127.179,0.502381,-0.761812,-1.26419,225.079,227.023,20.968,123.995,103.027,34.9756,0.708036,17.8418,17.1338,601.187,302.17,299.017,3.26275,1.53694,-1.72581
1,292.037,135.45,213.743,78.2933,14.2903,10.0379,12.1641,2.1262,1234.6,1029.32,205.282,-3.87248,-2.25399,1.61848,119.561,386.597,112.698,249.648,136.95,91.1259,38.1519,64.6389,26.487,2950.5,747.712,2202.79,-5.22699,-1.75702,3.46997
1,110.754,55.0551,82.9044,27.8493,2.06159,-0.232919,0.914335,1.14725,497.687,445.516,52.1703,1.12569,2.36592,1.24023,42.3191,132.164,25.1642,78.6642,53.5,17.1772,1.57847,9.37783,7.79936,639.758,556.951,82.807,3.64342,2.64527,-0.998155
1,191.019,27.6639,109.341,81.6773,5.83472,1.02334,3.42903,2.40569,272.264,118.371,153.893,-1.64975,-0.402556,1.24719,18.5183,315.967,179.585,247.776,68.1912,22.3885,3.57023,12.9794,9.40915,762.401,552.8,209.601,-3.22821,-1.44081,1.78739
1,216.217,104.67,160.443,55.7732,5.06503,2.89481,3.97992,1.08511,306.612,231.513,75.0995,0.0993552,0.909346,0.809991,65.0368,279.087,180.065,229.576,49.5114,19.6247,8.27827,13.9515,5.67319,674.552,471.06,203.492,3.43693,1.3459,-2.09103
1,234.668,9.93083,122.299,112.368,5.43353,-5.43352,2.6974e-06,5.43353,379.852,145.382,234.469,-0.760154,0.60512,1.36527,201.14,276.712,80.5947,178.653,98.0586,26.1584,2.13553,14.147,12.0114,2121.56,2019.12,102.445,-3.38924,-3.11613,0.273113
1,261.231,129.39,195.31,65.9206,4.45418,1.70669,3.08043,1.37374,493.095,426.631,66.4649,-1.54411,-1.41738,0.126736,103.295,318.7,43.1461,180.923,137.777,40.8862,-8.84806,16.0191,24.8671,2228.87,1982.99,245.887,4.26171,3.08531,-1.17639
1,134.535,56.1174,95.3264,39.209,4.07429,-0.0592027,2.00754,2.06675,144.271,101.779,42.4912,-0.768634,-0.36535,0.403284,24.0661,311.135,53.6625,182.399,128.736,31.6264,-4.86656,13.3799,18.2465,2837.56,552.228,2285.33,5.34096,1.77214,-3.56882
1,321.399,125.334,223.366,98.0321,6.00966,0.659489,3.33458,2.67509,477.557,261.758,215.8,0.847943,-0.578059,-1.426,61.8271,309.323,34.4616,171.892,137.431,23.2297,4.16524,13.6975,9.53225,1139.89,486.724,653.171,-3.9413,-1.7008,2.2405
1,170.519,37.4933,104.006,66.513,7.58852,1.82019,4.70436,2.88417,317.611,109.45,208.161,-2.12656,-0.319154,1.8074,18.2544,161.087,11.2725,86.1796,74.9071,10.5713,-1.75331,4.40899,6.1623,1376.62,945.839,430.781,-5.52144,-3.08669,2.43475
1,417.23,11.8947,214.563,202.668,11.883,-6.1173,2.88284,9.00013,594.752,236.264,358.488,0.725575,-0.445873,-1.17145,251.843,372.817,244.532,308.675,64.1428,33.0012,24.6482,28.8247,4.17647,2130.76,735.088,1395.67,5.28532,1.51268,-3.77264
1,107.668,60.7697,84.219,23.4493,6.42682,3.59398,5.0104,1.41642,228.719,140.875,87.8443,-0.89308,1.10235,1.99543,51.2146,228.143,20.7103,124.426,103.716,26.6517,-20.833,2.9094,23.7423,2053.11,1659.69,393.423,5.28905,3.28241,-2.00664
1,283.022,166.203,224.613,58.4094,8.26135,8.26135,8.26135,-1.16801e-06,361.583,302.612,58.9709,-0.671871,-0.810419,-0.138548,118.638,417.24,149.51,283.375,133.865,64.0173,38.1414,51.0793,12.938,1191.67,670.496,521.176,3.53837,1.5032,-2.03517
1,165.042,11.0696,88.0557,76.9862,3.1814,-0.0945481,1.54343,1.63797,244.267,165.015,79.2514,1.48198,1.24089,-0.241094,42.14,375.904,54.0633,214.984,160.92,49.1764,-3.58934,22.7935,26.3829,1461.69,957.372,504.319,-3.98115,-2.17363,1.80752
1,419.885,145.33,282.608,137.278,12.7221,8.46063,10.5914,2.13075,598.646,333.424,265.221,0.686648,-0.590095,-1.27674,30.3883,184.789,63.0638,123.926,60.8624,22.2688,-1.40584,10.4315,11.8373,1744.68,1607.62,137.059,4.70182,3.25446,-1.44736
1,213.024,54.1444,133.584,79.4398,32.4504,28.0099,30.2301,2.22026,398.943,313.471,85.472,-1.87847,-1.49211,0.386364,99.1707,333.709,28.0437,180.877,152.833,32.7597,0.125513,16.4426,16.3171,2530.43,2251.66,278.77,4.41987,3.21311,-1.20675
1,200.337,28.6621,114.5,85.8376,2.98784,-1.37356,0.807137,2.1807,524.667,130.233,394.434,-2.72444,-0.518368,2.20607,30.9632,101.864,31.0898,66.4767,35.387,13.2296,4.09856,8.66408,4.56553,929.961,212.136,717.825,5.52954,1.82714,-3.7024
1,215.51,139.683,177.596,37.9136,7.44203,7.01622,7.22912,0.212909,335.629,297.708,37.9209,-1.08661,-1.10545,-0.0188421,50.6499,285.592,18.5833,152.088,133.504,34.0893,-10.5739,11.7577,22.3316,2240.49,1508.15,732.334,-5.37111,-2.98475,2.38636
1,192.803,111.104,151.953,40.8495,36.7335,34.3261,35.5298,1.20373,708,501.289,206.712,-0.444343,1.86031,2.30465,91.5471,354.723,154.597,254.66,100.063,35.818,7.72694,21.7724,14.0455,947.726,712.002,235.724,3.18677,1.68716,-1.49961
1,229.993,176.211,203.102,26.891,12.1603,12.1603,12.1603,4.76837e-07,314.678,279.819,34.8585,-0.090578,-0.842526,-0.751948,64.4315,207.401,15.5378,111.469,95.9316,19.535,1.17737,10.3562,9.17884,1623.41,520.915,1102.5,-5.35604,-2.22313,3.13291
1,233.677,144.06,188.868,44.8085,6.79425,2.73974,4.767,2.02725,447.476,211.794,235.682,2.83133,0.4873,-2.34403,19.3234,285.517,63.6186,174.568,110.949,45.6339,1.34984,23.4919,22.1421,844.422,279.944,564.478,-3.35474,-1.04535,2.30939
1,130.416,9.60722,70.0118,60.4046,9.91305,-9.91305,-2.6974e-06,9.91305,255.774,156.322,99.4521,-2.51899,-1.44199,1.077,136.311,465.926,50.3048,258.115,207.81,27.7917,12.2917,20.0417,7.74996,1242.11,850.397,391.709,3.10887,1.86128,-1.24759
1,227.571,24.5323,126.052,101.52,4.96907,-1.04404,1.96252,3.00655,257.339,139.419,117.92,-0.104059,0.456332,0.560391,19.5848,220.203,38.4997,129.351,90.8516,23.2008,0.664608,11.9327,11.2681,4152.91,3936.71,216.207,5.61971,4.10844,-1.51127
1,996.269,145.264,570.767,425.503,67.3635,43.9048,55.6342,11.7293,2271.93,1843.13,428.799,-1.96135,-1.84002,0.121324,103.639,545.472,190.303,367.887,177.584,14.1072,-14.1072,5.3948e-06,14.1072,644.347,368.261,276.086,1.05316,0.0450646,-1.0081
1,176.993,18.0173,97.5049,79.4877,2.9436,0.31267,1.62813,1.31546,213.57,97.643,115.927,0.873647,-0.0505321,-0.924179,40.349,307.94,82.6452,195.293,112.647,20.793,-4.95542,7.91877,12.8742,2355.74,2026.47,329.275,-4.76469,-3.03036,1.73433
1,130.069,55.7172,92.893,37.1758,4.19236,1.07226,2.63231,1.56005,158.742,93.4437,65.2982,-1.26807,-0.10511,1.16296,73.6466,376.524,129.774,253.149,123.375,56.6603,13.9415,35.3009,21.3594,1508.66,487.549,1021.11,-4.0727,-1.27002,2.80268
1,88.4716,34.2878,61.3797,27.0919,5.18734,1.13246,3.1599,2.02744,228.418,94.698,133.72,1.28007,-0.999049,-2.27912,185.798,477.944,166.506,322.225,155.719,55.2647,18.2189,36.7418,18.5229,1334.51,591.753,742.755,3.45859,1.21462,-2.24397
1,109.512,50.8424,80.1772,29.3349,10.5756,6.99499,8.78529,1.7903,258.426,197.808,60.6176,-2.90524,-1.55126,1.35398,49.8952,318.542,66.2406,192.391,126.151,66.1665,21.2099,43.6882,22.4783,1484.25,326,1158.25,-4.01511,-1.10794,2.90717
1,294.322,149.81,222.066,72.2556,8.47836,3.18884,5.8336,2.64476,454.986,362.042,92.944,-0.331614,-1.07072,-0.739107,54.2165,236.758,115.478,176.118,60.6397,25.7568,9.06857,17.4127,8.34414,760.101,689.633,70.468,-2.58902,-2.0411,0.54792
1,177.537,21.3174,99.4271,78.1097,7.11845,-4.26813,1.42516,5.69329,247.952,123.511,124.441,1.7227,0.682581,-1.04012,66.933,184.386,134.18,159.283,25.1029,17.0185,4.88817,10.9533,6.06514,3296.12,3156.75,139.367,-6.07722,-3.67912,2.3981
1,247.259,165.845,206.552,40.7072,13.3957,-7.83018,2.78278,10.613,354.31,311.283,43.0273,0.748464,0.968642,0.220178,70.7562,312.706,121.859,217.282,95.4236,19.1231,1.56496,10.344,8.77908,327.519,222.354,105.166,-0.6502,-0.210474,0.439726
1,257.49,46.4994,151.995,105.495,4.96742,0.208489,2.58796,2.37947,379.986,272.664,107.322,1.00432,1.18877,0.184457,9.57466,388.682,188.294,288.488,100.194,24.5784,-5.71653,9.43094,15.1475,1566.05,1344.38,221.672,3.64955,2.22044,-1.42911
1,402.468,302.735,352.601,49.8665,8.55844,1.85071,5.20458,3.35387,635.111,463.214,171.898,1.13614,-0.772624,-1.90876,23.9736,277.969,78.7053,178.337,99.6317,19.8703,3.56352,11.7169,8.15338,1644.69,942.847,701.844,4.98946,2.34923,-2.64023
1,282.858,157.702,220.28,62.5781,5.29349,-5.29352,-1.07896e-05,5.2935,864.681,660.558,204.123,-0.088437,1.7623,1.85073,173.167,487.379,127.455,307.417,179.962,32.9237,6.67058,19.7971,13.1266,2552.65,2070,482.648,4.2372,2.59464,-1.64256
1,162.832,4.55895,83.6954,79.1364,2.47787,-1.41675,0.53056,1.94731,187.881,83.7296,104.152,-0.747373,0.0278886,0.775262,38.2934,162.92,13.8923,88.406,74.5137,13.9016,8.17281,11.0372,2.86441,1056.35,464.643,591.705,5.10419,2.34301,-2.76117
1,519.723,217.259,368.491,151.232,9.30891,9.30892,9.30892,-2.6974e-06,575.153,385.708,189.445,-1.00024,-0.303526,0.696712,62.0933,352.336,140.343,246.34,105.997,45.1695,15.689,30.4292,14.7402,1612.11,1188.22,423.892,4.31797,2.25539,-2.06258
1,286.64,80.8896,183.765,102.875,4.69304,0.0412705,2.36715,2.32588,333.21,223.6,109.61,1.00624,0.646994,-0.359245,131.901,287.376,16.0844,151.73,135.646,54.1796,-16.9293,18.6251,35.5545,2360.17,913.07,1447.1,-5.53858,-2.48067,3.05791
1,209.908,132.448,171.178,38.73,7.83248,-6.84306,0.494711,7.33777,215.748,174.096,41.6525,-0.156463,0.184348,0.340811,6.49731,285.851,125.814,205.833,80.0188,31.3183,14.1518,22.735,8.58327,2536.65,279.617,2257.04,-4.85074,-0.818365,4.03237
1,230.095,108.04,169.068,61.0274,16.8516,-7.52025,4.66566,12.1859,288.207,181.958,106.249,-0.75726,0.387166,1.14443,63.8993,363.529,80.6356,222.082,141.447,26.1453,-2.7676,11.6889,14.4565,1136.24,339.899,796.342,3.40155,0.988446,-2.4131
1,123.426,57.9185,90.672,32.7536,3.21935,1.35249,2.28592,0.933427,315.414,272.722,42.6912,-1.00531,-1.76546,-0.760148,38.8324,169.097,40.918,105.008,64.0896,19.5505,6.9192,13.2348,6.31563,1256.23,145.797,1110.44,4.39366,0.84914,-3.54452
1,360.654,14.9982,187.826,172.828,24.3807,-14.8721,4.75428,19.6264,753.013,528.394,224.62,-0.944206,-1.69423,-0.750022,32.4456,377.398,88.199,232.798,144.599,42.3118,4.89635,23.6041,18.7077,2136.15,264.725,1871.42,3.76156,0.509472,-3.25209
1,402.002,242.06,322.031,79.9712,11.8688,7.27907,9.57395,2.29488,961.537,756.371,205.166,-3.09307,-1.49819,1.59488,260.001,324.802,74.5411,199.671,125.13,22.9514,9.72253,16.337,6.61444,1154.34,957.914,196.426,-3.27169,-2.25004,1.02165
1,191.294,105.559,148.426,42.8672,4.02269,4.02268,4.02268,1.90735e-06,403.403,258.37,145.033,-0.737229,1.15218,1.88941,73.2914,437.548,152.551,295.05,142.499,46.3564,20.1822,33.2693,13.0871,975.758,512.897,462.861,2.99431,1.14807,-1.84624
1,185.005,118.841,151.923,33.0817,8.9908,2.88586,5.93833,3.05247,257.846,177.381,80.4649,0.965938,-0.570041,-1.53598,24.9509,217.117,22.7345,119.926,97.1914,19.0668,1.78807,10.4274,8.63935,1203.86,691.915,511.947,-4.78343,-2.43802,2.34541
1,127.14,42.5807,84.8605,42.2798,1.42462,-0.130358,0.647131,0.777489,159.873,110.511,49.3619,-0.188366,-0.759134,-0.570769,86.8687,418.776,110.173,264.475,154.301,59.7167,-12.3139,23.7014,36.0153,1629.28,1385.03,244.252,-3.35846,-2.33949,1.01897
1,277.955,42.835,160.395,117.56,25.4102,-14.4833,5.46344,19.9468,317.949,195.85,122.099,0.430927,0.652553,0.221627,173.101,295.69,136.154,215.922,79.7679,53.2442,18.5305,35.8873,17.3568,2774.13,450.438,2323.69,5.4263,1.36168,-4.06462
1,209.957,143.653,176.805,33.1525,7.46449,-7.46449,-2.6974e-06,7.46449,340.465,242.332,98.1329,2.58179,0.83636,-1.74543,159.95,305.553,28.4937,167.024,138.53,45.7011,7.69496,26.698,19.0031,1138,462.537,675.467,3.94201,1.67563,-2.26638
1,160.248,91.9142,126.081,34.1668,1.67841,0.871601,1.275,0.403404,246.199,188.332,57.8667,2.07534,0.956773,-1.11857,26.3619,303.313,59.198,181.255,122.057,27.8979,-14.7561,6.5709,21.327,1209.48,350.361,859.12,3.91633,1.27716,-2.63917
1,417.354,52.5165,234.936,182.419,40.0102,30.3117,35.1609,4.84926,545.244,259.999,285.245,-0.58125,0.435894,1.01714,89.2738,231.3,41.7714,136.536,94.7644,34.8222,-2.71048,16.0558,18.7663,1614.5,137.589,1476.91,-3.47899,-0.0406393,3.43835
1,348.797,31.1256,189.961,158.836,4.34052,4.34053,4.34052,-2.6974e-06,552.629,369.56,183.069,-0.73919,-1.28479,-0.545602,115.228,87.8414,23.6036,55.7225,32.1189,12.4943,1.4413,6.96781,5.52651,526.525,74.3839,452.141,4.12683,0.790467,-3.33636
